atom_1,atom_2,atom_3,atom_4,atom_indices,element_1,element_2,element_3,element_4,elements,parameter_type,parameter_id,parameter_smirks,value,energy,qcarchive_id,grid_id,mapped_smiles,forcefield
13,17,-1,-1,"(13, 17)",H,H,,,"('H', 'H')",vdW,,,3.2824210985000652,-0.01183105014229839,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
13,18,-1,-1,"(13, 18)",H,H,,,"('H', 'H')",Electrostatics,,,4.162618396412376,1.6531801407606066,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
13,18,-1,-1,"(13, 18)",H,H,,,"('H', 'H')",vdW,,,4.162618396412376,-0.001588367766905005,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
13,19,-1,-1,"(13, 19)",H,H,,,"('H', 'H')",Electrostatics,,,5.45917979176887,3.6823647719834316,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
13,19,-1,-1,"(13, 19)",H,H,,,"('H', 'H')",vdW,,,5.45917979176887,-8.628401570479427e-05,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
13,20,-1,-1,"(13, 20)",H,H,,,"('H', 'H')",Electrostatics,,,5.456086729553956,3.6844523090594206,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
13,20,-1,-1,"(13, 20)",H,H,,,"('H', 'H')",vdW,,,5.456086729553956,-8.65774888870952e-05,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
13,21,-1,-1,"(13, 21)",H,H,,,"('H', 'H')",Electrostatics,,,5.971811871401885,3.3662633354882323,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
13,21,-1,-1,"(13, 21)",H,H,,,"('H', 'H')",vdW,,,5.971811871401885,-5.038737315111564e-05,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,15,-1,-1,"(14, 15)",H,H,,,"('H', 'H')",Electrostatics,,,4.9365144097478835,1.013681761898667,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,15,-1,-1,"(14, 15)",H,H,,,"('H', 'H')",vdW,,,4.9365144097478835,-0.0013370630754837415,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,16,-1,-1,"(14, 16)",H,H,,,"('H', 'H')",Electrostatics,,,4.463020291741146,1.1212260526288522,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,16,-1,-1,"(14, 16)",H,H,,,"('H', 'H')",vdW,,,4.463020291741146,-0.002403207834410457,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,17,-1,-1,"(14, 17)",H,H,,,"('H', 'H')",Electrostatics,,,3.1003734365657376,1.4759703483180326,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,17,-1,-1,"(14, 17)",H,H,,,"('H', 'H')",vdW,,,3.1003734365657376,-0.014370682020080659,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,18,-1,-1,"(14, 18)",H,H,,,"('H', 'H')",Electrostatics,,,2.9978866385428438,2.2954697412636524,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,18,-1,-1,"(14, 18)",H,H,,,"('H', 'H')",vdW,,,2.9978866385428438,-0.009506172596516062,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,19,-1,-1,"(14, 19)",H,H,,,"('H', 'H')",Electrostatics,,,4.830829615853203,4.161333134822862,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,19,-1,-1,"(14, 19)",H,H,,,"('H', 'H')",vdW,,,4.830829615853203,-0.00017942294506949035,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,20,-1,-1,"(14, 20)",H,H,,,"('H', 'H')",Electrostatics,,,3.634130611027614,5.531636999543377,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,20,-1,-1,"(14, 20)",H,H,,,"('H', 'H')",vdW,,,3.634130611027614,-0.0009763247058627865,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,21,-1,-1,"(14, 21)",H,H,,,"('H', 'H')",Electrostatics,,,4.260211010763742,4.7187078992901,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
14,21,-1,-1,"(14, 21)",H,H,,,"('H', 'H')",vdW,,,4.260211010763742,-0.0003801292165894815,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
15,19,-1,-1,"(15, 19)",H,H,,,"('H', 'H')",Electrostatics,,,2.4307510082031705,7.204945996911934,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
15,19,-1,-1,"(15, 19)",H,H,,,"('H', 'H')",vdW,,,2.4307510082031705,-0.009894031604899234,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
15,20,-1,-1,"(15, 20)",H,H,,,"('H', 'H')",Electrostatics,,,3.3402231866076524,5.243191477821519,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
15,20,-1,-1,"(15, 20)",H,H,,,"('H', 'H')",vdW,,,3.3402231866076524,-0.0018020208946521563,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
15,21,-1,-1,"(15, 21)",H,H,,,"('H', 'H')",Electrostatics,,,3.598393764678952,4.867013142905895,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
15,21,-1,-1,"(15, 21)",H,H,,,"('H', 'H')",vdW,,,3.598393764678952,-0.0011661862517365947,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
16,19,-1,-1,"(16, 19)",H,H,,,"('H', 'H')",Electrostatics,,,3.597130955479067,4.868721757090058,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
16,19,-1,-1,"(16, 19)",H,H,,,"('H', 'H')",vdW,,,3.597130955479067,-0.0011685946648647045,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
16,20,-1,-1,"(16, 20)",H,H,,,"('H', 'H')",Electrostatics,,,4.1691120866204665,4.2007577110357035,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
16,20,-1,-1,"(16, 20)",H,H,,,"('H', 'H')",vdW,,,4.1691120866204665,-0.0004878806670249771,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
16,21,-1,-1,"(16, 21)",H,H,,,"('H', 'H')",Electrostatics,,,4.082748516424318,4.289617564145583,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
16,21,-1,-1,"(16, 21)",H,H,,,"('H', 'H')",vdW,,,4.082748516424318,-0.0005525551757459466,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
17,19,-1,-1,"(17, 19)",H,H,,,"('H', 'H')",Electrostatics,,,3.0979584357304617,5.169698506944227,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
17,19,-1,-1,"(17, 19)",H,H,,,"('H', 'H')",vdW,,,3.0979584357304617,-0.0027790830901369403,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
17,20,-1,-1,"(17, 20)",H,H,,,"('H', 'H')",Electrostatics,,,2.559081883990434,6.258303495469904,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
17,20,-1,-1,"(17, 20)",H,H,,,"('H', 'H')",vdW,,,2.559081883990434,-0.007779164997056852,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
17,21,-1,-1,"(17, 21)",H,H,,,"('H', 'H')",Electrostatics,,,3.7340267939905085,4.289072356295403,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
17,21,-1,-1,"(17, 21)",H,H,,,"('H', 'H')",vdW,,,3.7340267939905085,-0.0009378036216308702,17738622,15,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,1,-1,-1,"(0, 1)",C,C,,,"('C', 'C')",Bonds,b5,[#6X3:1]:[#6X3:2],1.4097397485812704,0.03541912581331692,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,2,-1,-1,"(0, 2)",C,C,,,"('C', 'C')",Bonds,b5,[#6X3:1]:[#6X3:2],1.4098354187640008,0.03612285038859527,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,10,-1,-1,"(0, 10)",C,H,,,"('C', 'H')",Bonds,b85,[#6X3:1]-[#1:2],1.0881632154272123,0.001464533492490162,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,3,-1,-1,"(1, 3)",C,C,,,"('C', 'C')",Bonds,b5,[#6X3:1]:[#6X3:2],1.410561638086155,0.041690438921821865,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,11,-1,-1,"(1, 11)",C,H,,,"('C', 'H')",Bonds,b85,[#6X3:1]-[#1:2],1.0878179465889917,0.0009910408591554392,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,4,-1,-1,"(2, 4)",C,C,,,"('C', 'C')",Bonds,b5,[#6X3:1]:[#6X3:2],1.4107444970903913,0.04315519673645283,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
2,12,-1,-1,"(2, 12)",C,H,,,"('C', 'H')",Bonds,b85,[#6X3:1]-[#1:2],1.0877933367350872,0.0009608103240407687,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,5,-1,-1,"(3, 5)",C,C,,,"('C', 'C')",Bonds,b5,[#6X3:1]:[#6X3:2],1.4139385667678508,0.07281954707500074,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
3,13,-1,-1,"(3, 13)",C,H,,,"('C', 'H')",Bonds,b85,[#6X3:1]-[#1:2],1.08733772284666,0.0004857172921857837,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,5,-1,-1,"(4, 5)",C,C,,,"('C', 'C')",Bonds,b5,[#6X3:1]:[#6X3:2],1.413237186434213,0.06564446261174813,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
4,14,-1,-1,"(4, 14)",C,H,,,"('C', 'H')",Bonds,b85,[#6X3:1]-[#1:2],1.086675544551158,8.135555365387188e-05,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
5,7,-1,-1,"(5, 7)",C,C,,,"('C', 'C')",Bonds,b2,[#6X4:1]-[#6X3:2],1.5146652272186738,0.006471649535859856,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,7,-1,-1,"(6, 7)",C,C,,,"('C', 'C')",Bonds,b1,[#6X4:1]-[#6X4:2],1.5296747476002674,0.0032443735824199053,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,8,-1,-1,"(6, 8)",C,C,,,"('C', 'C')",Bonds,b1,[#6X4:1]-[#6X4:2],1.504154110620743,0.18658414197845838,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,15,-1,-1,"(6, 15)",C,H,,,"('C', 'H')",Bonds,b84,[#6X4:1]-[#1:2],1.0950508763931,0.00023675528099703104,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
6,16,-1,-1,"(6, 16)",C,H,,,"('C', 'H')",Bonds,b84,[#6X4:1]-[#1:2],1.096544843873043,0.0019093715646749142,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,8,-1,-1,"(7, 8)",C,C,,,"('C', 'C')",Bonds,b1,[#6X4:1]-[#6X4:2],1.5314507891235467,0.0009525032165249678,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
7,17,-1,-1,"(7, 17)",C,H,,,"('C', 'H')",Bonds,b84,[#6X4:1]-[#1:2],1.0958201193250716,0.0008978053022618901,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,9,-1,-1,"(8, 9)",C,N,,,"('C', 'N')",Bonds,b7,[#6:1]-[#7:2],1.514359700055382,0.33773874470828236,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
8,18,-1,-1,"(8, 18)",C,H,,,"('C', 'H')",Bonds,b84,[#6X4:1]-[#1:2],1.1032759076614946,0.029324744554033527,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
9,19,-1,-1,"(9, 19)",N,H,,,"('N', 'H')",Bonds,b87,[#7:1]-[#1:2],1.0280856912110004,0.05818373316407086,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
9,20,-1,-1,"(9, 20)",N,H,,,"('N', 'H')",Bonds,b87,[#7:1]-[#1:2],1.0190409453844689,0.0017797812675872382,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
9,21,-1,-1,"(9, 21)",N,H,,,"('N', 'H')",Bonds,b87,[#7:1]-[#1:2],1.0198320963570302,0.003551728225997369,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,1,3,-1,"(0, 1, 3)",C,C,C,,"('C', 'C', 'C')",Angles,a10,[*:1]~[#6X3:2]~[*:3],120.07694796460397,0.00034679908831222105,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,1,11,-1,"(0, 1, 11)",C,C,H,,"('C', 'C', 'H')",Angles,a11,[#1:1]-[#6X3:2]~[*:3],119.84475061779756,3.0139695141721863e-09,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,2,4,-1,"(0, 2, 4)",C,C,C,,"('C', 'C', 'C')",Angles,a10,[*:1]~[#6X3:2]~[*:3],120.07611945586977,0.00035179692761305633,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
0,2,12,-1,"(0, 2, 12)",C,C,H,,"('C', 'C', 'H')",Angles,a11,[#1:1]-[#6X3:2]~[*:3],119.72375926714886,0.0001449106839792795,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
1,0,2,-1,"(1, 0, 2)",C,C,C,,"('C', 'C', 'C')",Angles,a10,[*:1]~[#6X3:2]~[*:3],119.9331862435254,0.0017491929956926127,17735826,30,[H:11][c:1]1[c:2]([c:4]([c:6]([c:5]([c:3]1[H:13])[H:15])[C@@:8]2([C@@:9]([C:7]2([H:16])[H:17])([H:19])[N+:10]([H:20])([H:21])[H:22])[H:18])[H:14])[H:12],tm-2.2.offxml
